0.000000	0.468181
0.000033	0.209513
0.000065	0.108461
0.000098	0.059979
0.000130	0.037706
0.000163	0.025311
0.000195	0.019543
0.000228	0.014813
0.000260	0.011006
0.000293	0.009105
0.000326	0.007921
0.000358	0.006544
0.000391	0.005650
0.000423	0.004980
0.000456	0.004315
0.000488	0.003577
0.000521	0.003251
0.000553	0.002914
0.000586	0.002644
0.000618	0.002374
0.000651	0.002104
0.000684	0.001899
0.000716	0.001731
0.000749	0.001523
0.000781	0.001405
0.000814	0.001315
0.000846	0.001218
0.000879	0.001141
0.000911	0.001077
0.000944	0.000991
0.000977	0.000919
0.001009	0.000851
0.001042	0.000777
0.001074	0.000770
0.001107	0.000692
0.001139	0.000624
0.001172	0.000626
0.001204	0.000588
0.001237	0.000522
0.001270	0.000503
0.001302	0.000497
0.001335	0.000450
0.001367	0.000415
0.001400	0.000408
0.001432	0.000398
0.001465	0.000356
0.001497	0.000348
0.001530	0.000354
0.001563	0.000323
0.001595	0.000298
0.001628	0.000288
0.001660	0.000280
0.001693	0.000261
0.001725	0.000246
0.001758	0.000253
0.001790	0.000234
0.001823	0.000220
0.001855	0.000218
0.001888	0.000202
0.001921	0.000187
0.001953	0.000193
0.001986	0.000188
0.002018	0.000181
0.002051	0.000160
0.002083	0.000153
0.002116	0.000157
0.002148	0.000147
0.002181	0.000143
0.002214	0.000133
0.002246	0.000119
0.002279	0.000121
0.002311	0.000125
0.002344	0.000115
0.002376	0.000112
0.002409	0.000106
0.002441	0.000104
0.002474	0.000110
0.002507	0.000104
0.002539	0.000098
0.002572	0.000088
0.002604	0.000092
0.002637	0.000089
0.002669	0.000081
0.002702	0.000080
0.002734	0.000073
0.002767	0.000069
0.002799	0.000070
0.002832	0.000069
0.002865	0.000067
0.002897	0.000065
0.002930	0.000059
0.002962	0.000066
0.002995	0.000062
0.003027	0.000061
0.003060	0.000055
0.003092	0.000057
0.003125	0.000051
0.003158	0.000052
0.003190	0.000052
0.003223	0.000052
0.003255	0.000052
0.003288	0.000050
0.003320	0.000048
0.003353	0.000043
0.003385	0.000043
0.003418	0.000043
0.003451	0.000041
0.003483	0.000038
0.003516	0.000039
0.003548	0.000039
0.003581	0.000038
0.003613	0.000036
0.003646	0.000036
0.003678	0.000034
0.003711	0.000033
0.003743	0.000033
0.003776	0.000032
0.003809	0.000032
0.003841	0.000031
0.003874	0.000029
0.003906	0.000029
0.003939	0.000028
0.003971	0.000027
0.004004	0.000026
0.004036	0.000025
0.004069	0.000027
0.004102	0.000026
0.004134	0.000024
0.004167	0.000024
0.004199	0.000025
0.004232	0.000025
0.004264	0.000025
0.004297	0.000022
0.004329	0.000021
0.004362	0.000020
0.004395	0.000019
0.004427	0.000021
0.004460	0.000019
0.004492	0.000019
0.004525	0.000020
0.004557	0.000018
0.004590	0.000017
0.004622	0.000018
0.004655	0.000019
0.004688	0.000017
0.004720	0.000015
0.004753	0.000017
0.004785	0.000017
0.004818	0.000016
0.004850	0.000016
0.004883	0.000016
0.004915	0.000014
0.004948	0.000014
0.004980	0.000015
0.005013	0.000014
0.005046	0.000014
0.005078	0.000014
0.005111	0.000014
0.005143	0.000012
0.005176	0.000012
0.005208	0.000012
0.005241	0.000012
0.005273	0.000013
0.005306	0.000013
0.005339	0.000012
0.005371	0.000012
0.005404	0.000012
0.005436	0.000012
0.005469	0.000012
0.005501	0.000011
0.005534	0.000011
0.005566	0.000011
0.005599	0.000011
0.005632	0.000011
0.005664	0.000011
0.005697	0.000011
0.005729	0.000011
0.005762	0.000010
0.005794	0.000010
0.005827	0.000010
0.005859	0.000010
0.005892	0.000009
0.005924	0.000009
0.005957	0.000009
0.005990	0.000009
0.006022	0.000009
0.006055	0.000009
0.006087	0.000009
0.006120	0.000009
0.006152	0.000009
0.006185	0.000009
0.006217	0.000008
0.006250	0.000008
0.006283	0.000008
0.006315	0.000008
0.006348	0.000008
0.006380	0.000008
0.006413	0.000008
0.006445	0.000008
0.006478	0.000008
0.006510	0.000007
0.006543	0.000008
0.006576	0.000007
0.006608	0.000007
0.006641	0.000008
0.006673	0.000008
0.006706	0.000007
0.006738	0.000007
0.006771	0.000007
0.006803	0.000007
0.006836	0.000007
0.006868	0.000007
0.006901	0.000007
0.006934	0.000007
0.006966	0.000007
0.006999	0.000007
0.007031	0.000006
0.007064	0.000007
0.007096	0.000007
0.007129	0.000007
0.007161	0.000007
0.007194	0.000007
0.007227	0.000007
0.007259	0.000007
0.007292	0.000006
0.007324	0.000007
0.007357	0.000006
0.007389	0.000006
0.007422	0.000006
0.007454	0.000007
0.007487	0.000006
0.007520	0.000006
0.007552	0.000006
0.007585	0.000006
0.007617	0.000006
0.007650	0.000006
0.007682	0.000006
0.007715	0.000006
0.007747	0.000006
0.007780	0.000006
0.007812	0.000006
0.007845	0.000006
0.007878	0.000006
0.007910	0.000006
0.007943	0.000006
0.007975	0.000006
0.008008	0.000006
0.008040	0.000006
0.008073	0.000006
0.008105	0.000006
0.008138	0.000006
0.008171	0.000006
0.008203	0.000006
0.008236	0.000006
0.008268	0.000006
0.008301	0.000012
