0.0001	0.25	0
0.0001	0.5	0
0.0001	0.75	0
0.0001	1	0
0.0001	1.25	0
0.0001	1.5	0
0.0001	1.75	0
0.0001	2	0
0.0001	2.25	0
0.0001	2.5	0
0.0001	2.75	0
0.0001	3	0
0.0001	3.25	0
0.0001	3.5	0
0.0001	3.75	0
0.0001	4	0
0.0001	4.25	0
0.0001	4.5	0
0.0001	4.75	0
0.0001	5	0
0.0001	5.25	0
0.0001	5.5	0
0.0001	5.75	0
0.0001	6	0
0.0001	6.25	0
0.0001	6.5	0.0117929
0.0001	6.75	0.012357
0.0001	7	0.0129203
0.0001	7.25	0.0134826
0.0001	7.5	0.0140438
0.0001	7.75	0.0146037
0.0001	8	0.0151621
0.0001	8.25	0.015719
0.0001	8.5	0.016274
0.0001	8.75	0.0168273
0.0001	9	0.0173785
0.0001	9.25	0.0179277
0.0001	9.5	0.0184746
0.0001	9.75	0.0190193
0.0001	10	0.0195616
0.0001	10.25	0.0201014
0.0001	10.5	0.0206387
0.0001	10.75	0.0211733
0.0001	11	0.0217052
0.0001	11.25	0.0222342
0.0001	11.5	0.0227604
0.0001	11.75	0.0232837
0.0001	12	0.0238039
0.0001	12.25	0.0243211
0.0001	12.5	0.0248351
0.0001	12.75	0.0253459
0.0001	13	0.0258535
0.0001	13.25	0.0263577
0.0001	13.5	0.0268586
0.0001	13.75	0.027356
0.0001	14	0.02785
0.0001	14.25	0.0283405
0.0001	14.5	0.0288274
0.0001	14.75	0.0293107
0.0001	15	0.0297903
0.0001	15.25	0.0302662
0.0001	15.5	0.0307384
0.0001	15.75	0.0312069
0.0001	16	0.0316715
0.0001	16.25	0.0321323
0.0001	16.5	0.0325893
0.0001	16.75	0.0330423
0.0001	17	0.0334914
0.0001	17.25	0.0339365
0.0001	17.5	0.0343777
0.0001	17.75	0.0348149
0.0001	18	0.035248
0.0001	18.25	0.0356771
0.0001	18.5	0.0361021
0.0001	18.75	0.036523
0.0001	19	0.0369398
0.0001	19.25	0.0373525
0.0001	19.5	0.037761
0.0001	19.75	0.0381654
0.0001	20	0.0385657
0.0001	20.25	0.0389617
0.0001	20.5	0.0393536
0.0001	20.75	0.0397413
0.0001	21	0.0401248
0.0001	21.25	0.040504
0.0001	21.5	0.0408791
0.0001	21.75	0.04125
0.0001	22	0.0416166
0.0001	22.25	0.041979
0.0001	22.5	0.0423372
0.0001	22.75	0.0426912
0.0001	23	0.043041
0.0001	23.25	0.0433866
0.0001	23.5	0.0437279
0.0001	23.75	0.0440651
0.0001	24	0.0443981
0.0001	24.25	0.0447268
0.0001	24.5	0.0450514
0.0001	24.75	0.0453719
0.0001	25	0.0456881
0.0001	25.25	0.0460002
0.0001	25.5	0.0463082
0.0001	25.75	0.046612
0.0001	26	0.0469117
0.0001	26.25	0.0472073
0.0001	26.5	0.0474989
0.0001	26.75	0.0477863
0.0001	27	0.0480697
0.0001	27.25	0.048349
0.0001	27.5	0.0486244
0.0001	27.75	0.0488957
0.0001	28	0.049163
0.0001	28.25	0.0494263
